"","latitude","longitude","count"
"54510",-73.9585991,40.5896716,17
"54511",-74.0058812,40.7197752,160
"54512",-73.9888676,40.5742968,68
"54513",-73.9485659,40.6414369,752
"54514",-73.9925244,40.7534726,119
"54515",-73.8622805,40.7499212,417
"54516",-73.8990005,40.8654309,337
"54517",-74.007206,40.637755,726
"54518",-73.9507498,40.7832685,55
"54519",-73.9729224,40.785466,433
"54520",-73.9979364,40.6828344,96
"54521",-73.990517,40.7126086,137
"54522",-73.9047654,40.6761271,1203
"54523",-73.9605343,40.8124199,2408
"54524",-73.99492,40.621994,112
"54525",-74.1652587,40.6091762,48
"54526",-73.9001025,40.7433242,59
"54527",-73.8620783,40.8517047,10
"54528",-73.8961789,40.6579899,1009
"54529",-73.8344045,40.687576,114
"54530",-73.8877102,40.8568871,22
"54531",-73.9895114,40.7604618,200
"54532",-73.9436522,40.6173645,73
"54533",-73.9499573,40.6587289,18
"54534",-73.9502531,40.8131288,21
"54535",-73.9668072,40.74971,36
"54536",-73.9798979,40.7796002,139
"54537",-73.9605343,40.8124199,2408
"54538",-74.0059728,40.7127753,1471
"54539",-73.9075921,40.8628267,59
"54540",-73.9381158,40.689901,60
"54541",-73.9765442,40.7841276,70
"54542",-73.9169127,40.8383387,105
"54543",-73.9266708,40.6859721,12
"54544",-73.859314,40.7067825,23
"54545",-73.9342705,40.6515642,200
"54546",-73.8678196,40.7446367,115
"54547",-73.8644993,40.6674956,4
"54548",-73.9622522,40.6940574,9
"54549",-73.8248258,40.7294293,57
"54550",-73.9424401,40.8280385,317
"54551",-73.8830712,40.7311882,134
"54552",-74.0029728,40.7342655,40
"54553",-73.7639261,40.7241362,455
"54554",-73.8961789,40.6579899,1009
"54555",-73.859039,40.7067924,406
"54556",-73.9817546,40.7407369,95
"54557",-73.9655044,40.7619245,73
"54558",-73.908299,40.699882,314
"54559",-73.7820311,40.728901,186
"54560",-74.1004197,40.5763985,240
"54561",-73.9270281,40.6784028,56
"54562",-73.9136187,40.8523008,252
"54563",-73.8027741,40.7017834,16
"54564",-73.9994485,40.7630261,130
"54565",-73.9631313,40.6136033,802
"54566",-74.0839073,40.626598,13
"54567",-73.9984155,40.6287783,63
"54568",-73.9507498,40.7832685,55
"54569",-73.8921659,40.6429824,13
"54570",-73.962014,40.767812,56
"54571",-73.9326062,40.5925329,190
"54572",-73.8121073,40.7190036,75
"54573",-73.9047654,40.6761271,1203
"54574",-73.9857962,40.7285865,136
"54575",-74.0004098,40.7413924,58
"54576",-73.9580258,40.6459145,506
"54577",-73.9746977,40.786653,35
"54578",-73.8551072,40.8550982,89
"54579",-74.0058812,40.7197752,160
"54580",-74.0059728,40.7127753,1471
"54581",-73.9770378,40.7477533,156
"54582",-73.737165,40.708857,523
"54583",-73.9909686,40.7552441,260
"54584",-79.2372634,42.488391,2
"54585",-73.946532,40.8190146,36
"54586",-73.9272431,40.8596026,212
"54587",-73.9460252,40.7456276,53
"54588",-73.921002,40.8083199,41
"54589",-73.8188198,40.760317,20
"54590",-73.9825664,40.7313474,191
"54591",-73.9122188,40.7673223,300
"54592",-73.9587138,40.7111204,18
"54593",-74.0018946,40.7194006,71
"54594",-73.7903995,40.7401437,603
"54595",-73.8402244,40.836079,23
"54596",-73.9424401,40.8280385,317
"54597",-73.8226563,40.5831389,32
"54598",-74.0059728,40.7127753,1471
"54599",-73.997337,40.690751,33
"54600",-73.9436522,40.6173645,73
"54601",-74.0058375,40.6266975,37
"54602",-73.9835429,40.7260554,218
"54603",-73.9631313,40.6136033,802
"54604",-73.9106912,40.7569485,86
"54605",-73.9761551,40.7498157,85
"54606",-73.9136187,40.8523008,252
"54607",-73.9148014,40.814888,126
"54608",-73.985207,40.7660018,132
"54609",-73.8748741,40.6808089,21
"54610",-73.9467457,40.7531943,57
"54611",-73.9282962,40.7624876,25
"54612",-73.9754877,40.6867923,10
"54613",-73.8876427,40.7664056,100
"54614",-73.7953969,40.7174815,22
"54615",-73.7323274,40.720252,24
"54616",-73.9750135,40.7876872,55
"54617",-74.1652587,40.6091762,48
"54618",-73.8622805,40.7499212,417
"54619",-73.9807682,40.7256804,112
"54620",-73.7957088,40.7185771,165
"54621",-73.939393,40.8043256,543
"54622",-73.8537288,40.7109232,51
"54623",-73.95336,40.6039155,56
"54624",-73.7925594,40.708078,73
"54625",-73.9600777,40.7733428,967
"54626",-73.8684126,40.8468156,8
"54627",-73.9050863,40.8327501,1987
"54628",-73.7681088,40.7579052,121
"54629",-73.9050863,40.8327501,1987
"54630",-73.9594952,40.7630174,841
"54631",-73.8904498,40.6584573,377
"54632",-74.0116824,40.7149789,65
"54633",-73.9512553,40.7302007,118
"54634",-73.9374139,40.7345896,61
"54635",-73.9617361,40.7641964,916
"54636",-73.920075,40.702259,27
"54637",-73.8976504,40.7034202,17
"54638",-73.7025078,40.7907735,70
"54639",-73.9580794,40.7788333,21
"54640",-73.8875183,40.8647526,272
"54641",-73.9122188,40.7673223,300
"54642",-74.0059728,40.7127753,1471
"54643",-73.9683862,40.612878,797
"54644",-73.8961789,40.6579899,1009
"54645",-73.9605343,40.8124199,2408
"54646",-73.9729224,40.785466,433
"54647",-73.9906703,40.6679204,117
"54648",-73.9931843,40.7579184,134
"54649",-73.8961789,40.6579899,1009
"54650",-73.9605343,40.8124199,2408
"54651",-73.8335179,40.6838023,233
"54652",-73.9605343,40.8124199,2408
"54653",-73.9169127,40.8383387,105
"54654",-73.9507498,40.7832685,55
"54655",-73.867268,40.827554,21
"54656",-73.9895114,40.7604618,200
"54657",-73.9817704,40.6926947,12
"54658",-73.9656177,40.7744146,1143
"54659",-73.973589,40.6714929,3
"54660",-73.9678957,40.7587235,76
"54661",-73.9531463,40.6569204,191
"54662",-73.9050863,40.8327501,1987
"54663",-73.7639261,40.7241362,455
"54664",-73.9400555,40.8288556,48
"54665",-73.9870435,40.7421612,1162
"54666",-73.9833912,40.5910858,29
"54667",-73.873036,40.7340415,933
"54668",-73.954048,40.808865,32
"54669",-73.8569291,40.8611471,7
"54670",-73.859039,40.7067924,406
"54671",-73.9605343,40.8124199,2408
"54672",-74.1072426,40.6127543,292
"54673",-73.878592,40.659701,13
"54674",-73.9448911,40.7180791,7
"54675",-73.9072576,40.7666498,73
"54676",-73.985207,40.7660018,132
"54677",-73.9712403,40.755217,97
"54678",-73.9986715,40.7258134,50
"54679",-73.992079,40.754091,208
"54680",-73.8670503,40.764077,1
"54681",-73.9836548,40.7679663,195
"54682",-73.998005,40.7329524,59
"54683",-73.7939544,40.7067524,38
"54684",-73.9106912,40.7569485,86
"54685",-73.9996537,40.7425823,52
"54686",-73.9050863,40.8327501,1987
"54687",-73.9656177,40.7744146,1143
"54688",-73.9878811,40.6059991,194
"54689",-73.8535935,40.8965999,2
"54690",-73.9294452,40.6849169,59
"54691",-73.8173535,40.5885234,279
"54692",-73.9580258,40.6459145,506
"54693",-73.8830712,40.7311882,134
"54694",-73.9485659,40.6414369,752
"54695",-73.8961789,40.6579899,1009
"54696",-73.9552222,40.6947904,40
"54697",-73.9980082,40.7475915,131
"54698",-73.8522781,40.8917815,34
"54699",-73.9717462,40.6876211,39
"54700",-73.8982835,40.8992525,5
"54701",-73.9913147,40.7173907,186
"54702",-73.9901951,40.7140636,102
"54703",-73.8250952,40.7359744,374
"54704",-73.9918028,40.756402,165
"54705",-73.8946438,40.8656544,652
"54706",-73.9605343,40.8124199,2408
"54707",-73.8893335,40.7689979,109
"54708",-73.8991836,40.8608531,74
"54709",-74.1004197,40.5763985,240
"54710",-73.9417836,40.6202587,348
"54711",-73.9849817,40.7379216,103
"54712",-73.8470308,40.869837,7
"54713",-73.87507,40.733398,47
"54714",-73.9605343,40.8124199,2408
"54715",-73.8874273,40.8595729,175
"54716",-73.9900696,40.7517748,840
"54717",-73.979128,40.780947,34
"54718",-73.9840674,40.7491122,304
"54719",-73.8771406,40.823965,110
"54720",-73.9361208,40.8503007,65
"54721",-73.9413912,40.8342206,9
"54722",-73.8038654,40.7344804,50
"54723",-74.0059728,40.7127753,1471
"54724",-73.9398044,40.5839224,78
"54725",-73.956822,40.8050482,74
"54726",-74.0169029,40.7090541,14
"54727",-73.876792,40.8802698,4
"54728",-73.9398044,40.5839224,78
"54729",-73.9421796,40.8287195,12
"54730",-73.9656177,40.7744146,1143
"54731",-73.9131066,40.6466536,165
"54732",-73.9841274,40.5907914,56
"54733",-73.9189152,40.6349533,280
"54734",-73.9368383,40.7991422,31
"54735",-73.9203536,40.6587447,106
"54736",-73.8250952,40.7359744,374
"54737",-73.7592659,40.594716,35
"54738",-73.9067424,40.8235873,16
"54739",-73.9634803,40.6717905,498
"54740",-73.9034682,40.7674971,114
"54741",-73.9631313,40.6136033,802
"54742",-73.873036,40.7340415,933
"54743",-73.9148575,40.8245063,24
"54744",-73.9047654,40.6761271,1203
"54745",-73.9234985,40.7670016,10
"54746",-73.8960604,40.8619176,112
"54747",-74.1899842,40.5496187,1
"54748",-73.9857962,40.7285865,136
"54749",-73.957523,40.580222,10
"54750",-73.9835429,40.7260554,218
"54751",-73.9605343,40.8124199,2408
"54752",-73.9169127,40.8383387,105
"54753",-73.9625731,40.7085331,7
"54754",-73.9901717,40.6191321,192
"54755",-73.87507,40.733398,47
"54756",-73.7903995,40.7401437,603
"54757",-73.9536072,40.7761149,68
"54758",-73.9634803,40.6717905,498
"54759",-73.9634803,40.6717905,498
"54760",-73.9905144,40.7186157,102
"54761",-73.7979752,40.7022182,40
"54762",-73.9847444,40.7641748,42
"54763",-74.210783,40.5487897,1
"54764",-73.9807682,40.7256804,112
"54765",-73.9570997,40.7122857,29
"54766",-73.9424941,40.6003676,210
"54767",-73.8691575,40.8666101,2
"54768",-73.8762791,40.8768346,13
"54769",-73.8874273,40.8595729,175
"54770",-73.9429508,40.7161877,53
"54771",-73.8537288,40.7109232,51
"54772",-73.8175923,40.7653995,182
"54773",-73.908299,40.699882,314
"54774",-74.0769653,40.6419466,4
"54775",-73.9870435,40.7421612,1162
"54776",-73.873036,40.7340415,933
"54777",-73.873036,40.7340415,933
"54778",-73.8682385,40.8162798,41
"54779",-73.9931843,40.7579184,134
"54780",-73.9600777,40.7733428,967
"54781",-74.133513,40.6263911,94
"54782",-73.9896718,40.776195,27
"54783",-73.8461081,40.8401308,9
"54784",-73.9001025,40.7433242,59
"54785",-73.9605343,40.8124199,2408
"54786",-73.9540605,40.7754782,63
"54787",-73.9893629,40.7595716,184
"54788",-74.1414633,40.5464584,220
"54789",-73.9836548,40.7679663,195
"54790",-73.9131066,40.6466536,165
"54791",-74.0014376,40.7383997,75
"54792",-73.9050863,40.8327501,1987
"54793",-74.0047876,40.7062885,138
"54794",-73.9148703,40.663054,6
"54795",-73.9496956,40.7853468,80
"54796",-73.9847724,40.7692123,437
"54797",-73.9900696,40.7517748,840
"54798",-73.8275495,40.724973,17
"54799",87.8549755,22.9867569,668
"54800",-74.0059728,40.7127753,1471
"54801",-73.8957013,40.703969,79
"54802",-73.9755775,40.6224668,161
"54803",-73.8801257,40.7501911,458
"54804",-73.9755775,40.6224668,161
"54805",-73.9530889,40.8109791,205
"54806",-73.929612,40.685636,62
"54807",-73.9840037,40.7293824,60
"54808",-73.7969736,40.6901968,85
"54809",-74.1371015,40.6074886,11
"54810",-73.8880849,40.852739,38
"54811",-73.9605343,40.8124199,2408
"54812",-73.9841978,40.7672935,189
"54813",-73.8626867,40.7468263,8
"54814",-73.9842017,40.6690124,43
"54815",-73.789465,40.7008553,9
"54816",-73.9605343,40.8124199,2408
"54817",-73.9605343,40.8124199,2408
"54818",-73.9834712,40.6909156,8
"54819",-73.8898367,40.6632877,20
"54820",-73.9492531,40.6289588,37
"54821",-73.8946438,40.8656544,652
"54822",-73.8902497,40.7511211,56
"54823",-73.9605343,40.8124199,2408
"54824",-73.9656177,40.7744146,1143
"54825",-73.9011331,40.8416035,116
"54826",-73.8897272,40.7432725,41
"54827",-73.9984155,40.6287783,63
"54828",-73.9941788,40.6930055,71
"54829",-74.1727673,40.6234058,179
"54830",-73.8175923,40.7653995,182
"54831",-73.9148014,40.814888,126
"54832",-73.9050863,40.8327501,1987
"54833",-73.898448,40.7242841,119
"54834",-74.1079785,40.5695651,52
"54835",-73.9562105,40.8134463,667
"54836",-73.9481384,40.7010308,8
"54837",-73.8963061,40.8335739,67
"54838",-73.977844,40.7464842,58
"54839",-73.9927978,40.742903,672
"54840",-73.8961789,40.6579899,1009
"54841",-74.000785,40.6749833,26
"54842",-74.0014376,40.7383997,75
"54843",-73.9790108,40.7873364,140
"54844",-73.9419244,40.8517623,203
"54845",-73.8622805,40.7499212,417
"54846",-73.9594952,40.7630174,841
"54847",-73.9860293,40.7226415,212
"54848",-73.9856708,40.7229637,81
"54849",-73.8540762,40.8734473,188
"54850",-74.0070475,40.709882,363
"54851",-73.744898,40.6689215,5
"54852",-73.8151411,40.7007133,64
"54853",-73.9605343,40.8124199,2408
"54854",-73.873036,40.7340415,933
"54855",-73.8940161,40.8649485,56
"54856",-73.8778262,40.8268965,22
"54857",-73.9798979,40.7796002,139
"54858",-73.9634803,40.6717905,498
"54859",-66.4619164,46.5653163,6
"54860",-73.9050863,40.8327501,1987
"54861",-73.9203536,40.6587447,106
"54862",-73.9927978,40.742903,672
"54863",-73.8676435,40.8563009,464
"54864",-74.1477869,40.631338,64
"54865",-73.9903028,40.6896859,108
"54866",-73.9799487,40.7432078,79
"54867",-73.8990005,40.8654309,337
"54868",-74.008299,40.626361,76
"54869",-73.8992266,40.880528,8
"54870",87.8549755,22.9867569,668
"54871",-73.9050863,40.8327501,1987
"54872",-73.9980082,40.7475915,131
"54873",-73.9594952,40.7630174,841
"54874",-73.9485659,40.6414369,752
"54875",-73.9326557,40.8537538,19
"54876",-73.9864758,40.6899225,162
"54877",-73.9925244,40.7534726,119
"54878",-74.133513,40.6263911,94
"54879",-73.873036,40.7340415,933
"54880",-74.0078129,40.7317894,165
"54881",-73.984435,40.7287766,118
"54882",-73.9770369,40.7493762,157
"54883",-74.0059728,40.7127753,1471
"54884",-73.7820311,40.728901,186
"54885",-73.8628659,40.8567578,32
"54886",-73.9825664,40.7313474,191
"54887",-73.8622805,40.7499212,417
"54888",-73.9870435,40.7421612,1162
"54889",-73.951862,40.7694491,239
"54890",-73.9927978,40.742903,672
"54891",-73.9397819,40.8472299,151
"54892",-73.9614289,40.577555,85
"54893",-73.7571375,40.7576434,4
"54894",-73.806614,40.7160223,17
"54895",-73.921002,40.8083199,41
"54896",-73.7390612,40.7073529,352
"54897",-73.9007852,40.7597184,184
"54898",-73.990517,40.7126086,137
"54899",-73.9342705,40.6515642,200
"54900",-73.9547291,40.7749317,42
"54901",-73.9972961,40.6472949,69
"54902",-73.8961789,40.6579899,1009
"54903",-74.0030505,40.7180316,25
"54904",-73.9655044,40.7619245,73
"54905",-73.8433911,40.86429,34
"54906",-73.9122188,40.7673223,300
"54907",-74.0062534,40.7070767,172
"54908",-73.9586849,40.802479,161
"54909",-73.8200213,40.7552787,19
"54910",-73.9157466,40.7484533,80
"54911",-73.8502832,40.8820359,17
"54912",-73.9656177,40.7744146,1143
"54913",-73.9672198,40.7592474,78
"54914",-73.9927978,40.742903,672
"54915",-73.9656177,40.7744146,1143
"54916",-74.0005229,40.740655,80
"54917",-73.9531463,40.6569204,191
"54918",-73.8458992,40.7205676,213
"54919",-73.9571116,40.7716597,61
"54920",-73.8605279,40.8160422,90
"54921",-73.7903995,40.7401437,603
"54922",-73.8337969,40.7613674,11
"54923",-73.9397827,40.8351238,12
"54924",-73.8188198,40.760317,20
"54925",-73.737165,40.708857,523
"54926",-74.0169486,40.6076787,74
"54927",-73.9164711,40.7750135,38
"54928",-73.945426,40.8243219,64
"54929",-73.9978453,40.7255525,119
"54930",-74.0085073,40.7036863,23
"54931",-74.0115772,40.7236285,64
"54932",-73.8676864,40.8586661,158
"54933",-74.0008292,40.7399429,80
"54934",-73.9563624,40.70252,18
"54935",-73.8801257,40.7501911,458
"54936",-73.873036,40.7340415,933
"54937",-73.8838344,40.7458043,57
"54938",-73.9422278,40.7059689,26
"54939",-74.0012118,40.7163828,41
"54940",-73.9431749,40.7168053,17
"54941",-74.0813809,40.6248239,118
"54942",-73.8532229,40.8362679,22
"54943",-73.737165,40.708857,523
"54944",-73.8960604,40.8619176,112
"54945",-73.9969488,40.7490929,125
"54946",-73.8697898,40.830898,263
"54947",-73.737165,40.708857,523
"54948",-73.9272431,40.8596026,212
"54949",-73.9936865,40.6976403,18
"54950",-73.9171274,40.8175129,28
"54951",-73.9580258,40.6459145,506
"54952",-73.9941216,40.7266358,46
"54953",-73.9729224,40.785466,433
"54954",-73.9530889,40.8109791,205
"54955",-73.9474726,40.7869329,51
"54956",-73.9502143,40.7846789,58
"54957",-73.9434877,40.8209817,37
"54958",-73.8569779,40.6868856,90
"54959",-73.9442246,40.8246948,17
"54960",-74.0790901,40.6275651,1
"54961",-73.9605343,40.8124199,2408
"54962",-73.9683862,40.612878,797
"54963",-73.9594952,40.7630174,841
"54964",-73.8582407,40.8781471,11
"54965",-73.9011331,40.8416035,116
"54966",-73.9900696,40.7517748,840
"54967",-73.8344045,40.687576,114
"54968",-73.982669,40.7394962,53
"54969",-73.8773338,40.7465775,23
"54970",-73.7820311,40.728901,186
"54971",-73.9889973,40.7445891,127
"54972",-73.823505,40.824673,8
"54973",-73.9543839,40.7772689,80
"54974",-73.9965256,40.6810643,237
"54975",-73.9594312,40.7692518,74
"54976",-73.9893629,40.7595716,184
"54977",-74.0058812,40.7197752,160
"54978",-73.8646474,40.8585752,35
"54979",-73.9738158,40.656361,8
"54980",-73.8960604,40.8619176,112
"54981",-73.8249017,40.7396569,91
"54982",-74.0059728,40.7127753,1471
"54983",-74.2016859,40.5558459,48
"54984",-73.9880604,40.6849851,8
"54985",-73.9348596,40.6910239,12
"54986",-73.9605343,40.8124199,2408
"54987",-73.9135378,40.758238,13
"54988",-73.9525304,40.6897488,110
"54989",-73.8232624,40.6843909,39
"54990",-74.1727673,40.6234058,179
"54991",-73.9151504,40.7501646,6
"54992",-74.0037707,40.7329892,41
"54993",-73.970781,40.7558356,69
"54994",-73.945426,40.8243219,64
"54995",-74.0095505,40.623483,57
"54996",-73.8458992,40.7205676,213
"54997",-73.9620075,40.6705498,133
"54998",-73.9344457,40.8550624,24
"54999",-73.9634803,40.6717905,498
"55000",-73.7629965,40.6907149,96
"55001",-73.9562105,40.8134463,667
"55002",-73.8428328,40.6604824,4
"55003",-73.9117203,40.8953456,12
"55004",-73.8173535,40.5885234,279
"55005",-73.9089044,40.7260783,11
"55006",-73.9485337,40.7191672,12
"55007",-73.9744598,40.7507625,44
"55008",-74.007206,40.637755,726
"55009",-73.8656381,40.747933,67
"55010",-73.9282962,40.7624876,25
"55011",-73.939393,40.8043256,543
"55012",-73.8192287,40.7579446,10
"55013",-73.737165,40.708857,523
"55014",-73.8893335,40.7689979,109
"55015",-73.9839402,40.7310315,196
"55016",-73.9903489,40.725257,115
"55017",-73.873036,40.7340415,933
"55018",-74.0059728,40.7127753,1471
"55019",-73.7903995,40.7401437,603
"55020",-73.7709724,40.6793865,22
"55021",-74.0169486,40.6076787,74
"55022",-73.8530149,40.7533815,143
"55023",-73.9827589,40.7323299,103
"55024",-73.9424401,40.8280385,317
"55025",-73.9547269,40.7330309,9
"55026",-73.8173535,40.5885234,279
"55027",-74.0081585,40.7452495,95
"55028",-73.928168,40.6305177,47
"55029",-73.9203529,40.7722723,33
"55030",87.8549755,22.9867569,668
"55031",-73.8875183,40.8647526,272
"55032",-74.0095475,40.7134022,114
"55033",-73.991633,40.754707,261
"55034",-73.9666464,40.7607719,153
"55035",-73.9939834,40.6471086,110
"55036",-73.8676864,40.8586661,158
"55037",-73.9679811,40.6366606,50
"55038",-73.9443064,40.7580211,62
"55039",-74.0059728,40.7127753,1471
"55040",-73.9717462,40.6876211,39
"55041",-73.873036,40.7340415,933
"55042",-74.0008292,40.7399429,80
"55043",-73.9992756,40.6281485,248
"55044",-73.7492966,40.7137843,7
"55045",-73.8701073,40.8271846,6
"55046",-73.9050863,40.8327501,1987
"55047",-73.869186,40.8670304,20
"55048",-73.9982515,40.7244618,112
"55049",-73.9804083,40.7425904,89
"55050",-73.9631313,40.6136033,802
"55051",-73.908299,40.699882,314
"55052",-73.710271,40.747852,6
"55053",-73.9594952,40.7630174,841
"55054",-73.9799099,40.7838215,25
"55055",-73.9617361,40.7641964,916
"55056",-73.9913147,40.7173907,186
"55057",-73.9870435,40.7421612,1162
"55058",-73.9853692,40.6721131,28
"55059",-73.9656177,40.7744146,1143
"55060",-73.9770369,40.7493762,157
"55061",-73.9243365,40.7659885,72
"55062",-73.8287455,40.7763265,79
"55063",-73.9512553,40.7302007,118
"55064",-73.9297471,40.6463192,339
"55065",-73.927998,40.7366067,124
"55066",-73.9746977,40.786653,35
"55067",-73.9923044,40.7126016,36
"55068",-73.9668072,40.74971,36
"55069",-73.9870435,40.7421612,1162
"55070",-74.0813809,40.6248239,118
"55071",-73.9229165,40.8411828,21
"55072",-73.9282743,40.7472716,60
"55073",-73.9853324,40.7652341,76
"55074",-73.9555926,40.7336828,17
"55075",-73.9992736,40.6024644,17
"55076",-73.9900696,40.7517748,840
"55077",-73.8230041,40.6859902,30
"55078",-73.9654503,40.6466537,26
"55079",-73.9581317,40.8014193,22
"55080",-73.793944,40.6656417,62
"55081",-73.9817546,40.7407369,95
"55082",-73.8890281,40.7654021,156
"55083",-74.1275848,40.6163773,4
"55084",-74.0136184,40.7079826,9
"55085",-73.8929508,40.8246818,6
"55086",-73.939393,40.8043256,543
"55087",-73.9047654,40.6761271,1203
"55088",-73.8163965,40.714215,7
"55089",-73.8946438,40.8656544,652
"55090",-73.9360329,40.8394861,32
"55091",-74.0078129,40.7317894,165
"55092",-73.9562105,40.8134463,667
"55093",-73.8181218,40.761461,230
"55094",-73.8449478,40.7211538,132
"55095",-73.9849411,40.6744361,29
"55096",-73.8502113,40.8335252,18
"55097",-73.9463767,40.6919654,148
"55098",-74.0960663,40.6029925,1
"55099",-73.9485659,40.6414369,752
"55100",-73.9415721,40.65996,45
"55101",-73.8644818,40.8410341,275
"55102",-73.8975125,40.6205683,92
"55103",-73.8528167,40.8676331,3
"55104",-73.7969736,40.6901968,85
"55105",-73.9723448,40.7907184,28
"55106",-73.8761527,40.8121517,6
"55107",-73.9870435,40.7421612,1162
"55108",-73.984435,40.7287766,118
"55109",-73.9209969,40.7660046,67
"55110",-73.9485659,40.6414369,752
"55111",-73.9562105,40.8134463,667
"55112",-73.9967806,40.7503052,88
"55113",-73.9900696,40.7517748,840
"55114",-73.9033274,40.6418832,571
"55115",-74.001068,40.7391446,130
"55116",-73.8622805,40.7499212,417
"55117",-73.9600777,40.7733428,967
"55118",-73.873036,40.7340415,933
"55119",-73.9980082,40.7475915,131
"55120",-73.8592863,40.8178986,20
"55121",-74.1063007,40.5850682,96
"55122",-73.9424401,40.8280385,317
"55123",-73.9605343,40.8124199,2408
"55124",-73.943243,40.694558,76
"55125",-73.9863347,40.7249024,88
"55126",-73.9479559,40.8145912,54
"55127",-73.7903995,40.7401437,603
"55128",-73.9600777,40.7733428,967
"55129",-73.991633,40.754707,261
"55130",-73.8477838,40.840691,5
"55131",-73.985796,40.7221373,86
"55132",-73.9050863,40.8327501,1987
"55133",-73.8948783,40.727826,3
"55134",-73.9865378,40.737059,113
"55135",-73.9038068,40.7427147,122
"55136",-73.9913147,40.7173907,186
"55137",-73.8961789,40.6579899,1009
"55138",-73.9813799,40.739763,47
"55139",-73.9034857,40.886714,22
"55140",-73.776354,40.7254517,11
"55141",-73.8536122,40.7407028,90
"55142",-73.9044799,40.7357238,4
"55143",-73.9513217,40.7843337,58
"55144",-73.9136187,40.8523008,252
"55145",-73.9562105,40.8134463,667
"55146",-73.9982515,40.7244618,112
"55147",-73.7939544,40.7067524,38
"55148",-73.9586849,40.802479,161
"55149",-73.9901731,40.7582759,303
"55150",-73.8877819,40.8374083,345
"55151",-73.7903995,40.7401437,603
"55152",-74.0026687,40.7363151,36
"55153",-73.9856634,40.6930987,11
"55154",-73.8679198,40.826817,16
"55155",-73.9969416,40.5957011,108
"55156",-73.9972939,40.6197208,57
"55157",-73.9631313,40.6136033,802
"55158",-73.7159845,40.7448208,44
"55159",-74.007206,40.637755,726
"55160",-73.8658533,40.8345521,66
"55161",-73.8499172,40.827097,147
"55162",-73.9870435,40.7421612,1162
"55163",-74.1692118,40.5804079,106
"55164",-73.8175923,40.7653995,182
"55165",-73.8048112,40.7343623,143
"55166",-73.9272431,40.8596026,212
"55167",-73.9436522,40.6173645,73
"55168",-73.9594952,40.7630174,841
"55169",-73.7679992,40.6861963,65
"55170",-74.0070475,40.709882,363
"55171",-73.8926057,40.7483356,5
"55172",-73.8946438,40.8656544,652
"55173",-73.9849817,40.7379216,103
"55174",-73.9987334,40.7460428,110
"55175",-73.9079864,40.8863967,17
"55176",-73.9342705,40.6515642,200
"55177",-73.9034682,40.7674971,114
"55178",-73.8449426,40.6616702,6
"55179",-73.9496202,40.6974587,57
"55180",-73.7956397,40.711767,19
"55181",-73.9272431,40.8596026,212
"55182",-73.9605343,40.8124199,2408
"55183",-73.9466138,40.8164218,147
"55184",-73.8256792,40.8726633,7
"55185",-73.8961789,40.6579899,1009
"55186",-74.0059728,40.7127753,1471
"55187",-73.8102293,40.7739642,7
"55188",-73.9272431,40.8596026,212
"55189",-73.8890281,40.7654021,156
"55190",-73.8914244,40.683046,4
"55191",-73.8048112,40.7343623,143
"55192",-73.947902,40.8170765,56
"55193",-73.9909686,40.7552441,260
"55194",-74.0850018,40.6127252,30
"55195",-73.9605343,40.8124199,2408
"55196",-73.9617361,40.7641964,916
"55197",-73.9822738,40.7360228,48
"55198",-73.9050863,40.8327501,1987
"55199",-73.8961789,40.6579899,1009
"55200",-73.8995541,40.8720564,7
"55201",-73.9612029,40.6340571,2
"55202",-73.7903995,40.7401437,603
"55203",-73.9656177,40.7744146,1143
"55204",-73.9047654,40.6761271,1203
"55205",-73.9870435,40.7421612,1162
"55206",-73.7957088,40.7185771,165
"55207",-73.8829568,40.8719367,101
"55208",-73.9432924,40.7138902,21
"55209",-73.9629331,40.758314,16
"55210",-73.8168074,40.7134862,96
"55211",-73.9594952,40.7630174,841
"55212",-73.9342705,40.6515642,200
"55213",-73.9605343,40.8124199,2408
"55214",-73.7340454,40.772763,98
"55215",-74.0059728,40.7127753,1471
"55216",-73.8389502,40.881653,221
"55217",-73.9835429,40.7260554,218
"55218",-74.0052283,40.7174345,68
"55219",-73.737165,40.708857,523
"55220",-73.96712,40.798503,10
"55221",-73.9925244,40.7534726,119
"55222",-73.8923415,40.7269282,6
"55223",-73.8788925,40.6444588,8
"55224",-73.9557217,40.7019379,11
"55225",-73.9660415,40.7613278,108
"55226",-73.991633,40.754707,261
"55227",-74.1323276,40.6210588,32
"55228",-73.9824365,40.7418166,89
"55229",-74.0077185,40.7428202,216
"55230",-73.9964877,40.719057,157
"55231",-73.8920551,40.83571,35
"55232",-73.9050863,40.8327501,1987
"55233",-73.9512553,40.7302007,118
"55234",-73.9594952,40.7630174,841
"55235",-74.1692118,40.5804079,106
"55236",-73.9456902,40.7736925,29
"55237",-73.9668072,40.74971,36
"55238",-73.9195263,40.7688467,198
"55239",-73.9927978,40.742903,672
"55240",-74.0114089,40.619918,69
"55241",-73.8961789,40.6579899,1009
"55242",-73.7903995,40.7401437,603
"55243",-73.9979806,40.7226644,85
"55244",-73.9692453,40.7944762,81
"55245",-73.9577817,40.6060655,5
"55246",-73.8963061,40.8335739,67
"55247",-73.8801257,40.7501911,458
"55248",-73.7844309,40.6990258,1
"55249",-73.9423943,40.8468733,29
"55250",-73.9870435,40.7421612,1162
"55251",-73.9871891,40.7297208,1
